Id,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Roof Matl,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value
221,Lvl,FR2,Sawyer,Feedr,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,0.0,3,3,912.0,GasA,912,912,1,3,5,2,Detchd,1,1.0,336.0,WD ,125000,8.0,10,6,912,3,1.0,4
2187,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,5,1946,1950,Gable,CompShg,0.0,3,3,1195.0,GasA,1195,1195,2,3,8,0,NA,0,0.0,0.0,WD ,98500,0.0,11,6,1195,0,2.0,5
2504,Lvl,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1995,Gable,CompShg,0.0,4,4,1624.0,GasA,1624,1624,2,4,5,2,Attchd,2,3.0,757.0,WD ,262000,11.0,13,7,1624,3,3.0,5
855,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,1979,1979,Gable,CompShg,40.0,3,3,914.0,GasA,914,914,1,3,5,0,Attchd,1,2.0,444.0,WD ,134900,9.0,12,6,914,0,2.0,4
2258,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,0.0,3,3,1350.0,GasA,1328,1328,1,3,5,4,Attchd,2,1.0,308.0,WD ,170000,9.0,11,7,1328,6,3.0,4
2205,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,1926,1991,Gable,CompShg,0.0,3,3,686.0,GasA,686,1461,1,3,6,4,Detchd,1,1.0,225.0,WD ,135000,8.0,14,6,1461,5,1.0,4
1158,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,6,1990,1991,Hip,CompShg,304.0,4,4,930.0,GasA,1364,2683,2,4,9,4,Attchd,2,2.0,473.0,WD ,290000,10.0,11,7,2683,6,4.0,5
1741,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,0.0,4,4,1246.0,GasA,1258,1258,2,4,6,0,Attchd,2,2.0,462.0,New,173500,10.0,13,7,1258,0,2.0,5
2735,Bnk,Inside,Edwards,Norm,Norm,1Fam,2Story,5,1948,2002,Gable,CompShg,0.0,3,3,896.0,GasA,1112,2008,3,5,8,0,Attchd,1,1.0,230.0,WD ,225000,8.0,13,7,2008,0,4.0,6
1888,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,0.0,3,3,864.0,GasA,1187,1187,1,3,6,3,Attchd,2,2.0,440.0,CWD,140500,10.0,10,6,1187,4,2.0,4
2121,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1994,Gable,CompShg,0.0,3,4,990.0,GasA,990,990,1,3,5,0,Attchd,1,1.0,299.0,WD ,126000,8.0,10,6,990,0,1.0,4
1176,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,1999,1999,Gable,CompShg,466.0,4,4,960.0,GasA,962,1586,2,4,7,0,Detchd,1,2.0,480.0,WD ,170000,9.0,13,7,1586,0,4.0,5
2773,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,1995,1995,Gable,CompShg,0.0,3,4,990.0,GasA,990,990,1,3,5,0,Attchd,1,2.0,576.0,WD ,156000,9.0,10,6,990,0,2.0,4
2619,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,5,1957,1997,Gable,CompShg,0.0,3,3,1484.0,GasA,1600,1600,1,3,6,4,Attchd,2,1.0,319.0,WD ,207500,9.0,11,6,1600,6,2.0,4
1796,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,0.0,4,4,896.0,GasA,896,1792,2,4,8,0,Attchd,3,2.0,590.0,New,255000,11.0,13,7,1792,0,3.0,5
1598,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SLvl,4,1973,1973,Gable,CompShg,0.0,3,4,462.0,GasA,526,988,1,3,4,1,BuiltIn,2,1.0,297.0,WD ,94900,9.0,10,6,988,2,2.0,4
1965,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1958,1958,Hip,CompShg,0.0,3,3,1170.0,GasA,1170,1170,1,3,6,3,Attchd,2,1.0,338.0,WD ,140000,9.0,11,6,1170,4,2.0,4
2651,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,3,1905,1950,Gable,CompShg,0.0,3,3,738.0,GasA,714,1376,1,3,7,0,Detchd,1,1.0,216.0,WD ,96900,8.0,8,6,1376,0,1.0,4
609,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,200.0,3,3,1154.0,GasA,1154,1154,1,3,6,1,Attchd,2,2.0,480.0,WD ,154000,10.0,11,6,1154,2,2.0,4
1990,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,8,1910,1999,Hip,CompShg,0.0,4,3,725.0,GasA,909,1772,2,4,7,0,Detchd,1,2.0,816.0,WD ,184900,9.0,17,8,1772,0,3.0,5
2877,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,1936,1950,Gable,CompShg,0.0,3,3,951.0,GasA,951,951,1,3,6,0,Detchd,1,1.0,327.0,WD ,106500,8.0,10,6,951,0,1.0,4
497,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,150.0,4,4,1455.0,GasA,1466,2687,2,4,10,3,BuiltIn,2,3.0,810.0,WD ,327000,11.0,13,7,2687,5,4.0,5
514,Lvl,Corner,Somerst,PosN,PosN,1Fam,1Story,9,2005,2006,Hip,CompShg,198.0,5,5,2458.0,GasA,2490,2490,2,5,9,4,Attchd,3,3.0,795.0,WD ,468000,12.0,14,8,2490,6,3.0,6
759,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1927,1950,Gable,CompShg,0.0,3,3,1204.0,GasA,1204,1666,1,3,4,0,Detchd,1,1.0,384.0,WD ,135000,7.0,12,5,1666,0,1.0,4
2474,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,0.0,4,4,1141.0,GasA,1141,1141,1,3,6,0,Detchd,1,2.0,484.0,WD ,142500,9.0,11,7,1141,0,2.0,4
1193,Lvl,Inside,NAmes,Feedr,Norm,1Fam,2Story,5,1968,1968,Gable,CompShg,0.0,3,3,732.0,GasA,732,1464,1,3,7,0,Attchd,1,2.0,470.0,WD ,141000,9.0,11,6,1464,0,2.0,4
1415,Lvl,Inside,Edwards,Norm,Norm,2fmCon,2Story,5,1910,1991,Gable,CompShg,0.0,3,4,1117.0,GasA,820,1347,1,3,5,0,NA,0,0.0,0.0,WD ,107500,0.0,12,6,1347,0,2.0,4
2048,Lvl,Corner,SWISU,Norm,Norm,2fmCon,1.5Fin,5,1942,1979,Gable,CompShg,0.0,3,3,672.0,GasA,778,1282,1,3,4,0,Detchd,1,1.0,240.0,WD ,108500,8.0,11,6,1282,0,2.0,4
2483,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,2Story,6,1994,1994,Gable,CompShg,0.0,3,4,636.0,GasA,636,1320,2,4,6,0,Attchd,3,2.0,472.0,WD ,150000,11.0,11,6,1320,0,3.0,5
2883,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,1916,1950,Gable,CompShg,0.0,3,2,216.0,GasA,576,936,1,3,6,0,NA,0,0.0,0.0,WD ,78000,0.0,8,6,936,0,1.0,4
1111,Lvl,FR2,Somerst,Feedr,Norm,1Fam,1Story,8,2007,2008,Gable,CompShg,186.0,4,4,1580.0,GasA,1580,1580,2,4,7,0,Attchd,2,3.0,830.0,ConLD,235128,11.0,13,7,1580,0,2.0,5
2072,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,7,1971,2002,Gable,CompShg,351.0,3,4,1643.0,GasA,1824,1824,2,4,5,3,Attchd,1,2.0,739.0,WD ,302000,9.0,12,6,1824,5,3.0,5
1450,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,1975,2001,Gable,CompShg,0.0,3,3,864.0,GasA,1558,1558,2,3,5,0,Attchd,3,2.0,440.0,WD ,163000,11.0,11,6,1558,0,3.0,4
274,Lvl,Inside,Edwards,Feedr,Norm,1Fam,1Story,3,1945,2007,Gable,CompShg,0.0,3,0,0.0,GasA,640,640,1,3,5,0,Detchd,1,1.0,240.0,ConLD,84900,8.0,9,7,640,0,1.0,4
413,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,1974,1974,Gable,CompShg,0.0,3,3,855.0,GasA,855,1322,2,3,6,2,Attchd,1,2.0,440.0,WD ,147000,9.0,11,6,1322,3,4.0,4
751,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,7,1915,2005,Gable,CompShg,0.0,4,3,910.0,GasA,916,1826,1,5,7,4,Attchd,1,1.0,164.0,WD ,155000,6.0,15,7,1826,5,3.0,6
2897,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,1990,1990,Hip,CompShg,54.0,3,4,1309.0,GasA,1339,1339,2,3,6,3,Attchd,3,2.0,484.0,WD ,180000,13.0,12,6,1339,4,3.0,4
207,Lvl,Inside,IDOTRR,Norm,Norm,2fmCon,2Story,4,1930,1950,Hip,CompShg,0.0,2,0,0.0,GasA,372,1092,2,2,7,0,NA,0,0.0,0.0,WD ,55000,0.0,9,4,1092,0,2.0,4
2269,Lvl,Corner,Timber,Norm,Norm,1Fam,SLvl,7,2003,2003,Gable,CompShg,442.0,4,5,868.0,GasA,1146,1146,2,4,6,4,Attchd,3,2.0,438.0,WD ,187500,11.0,12,7,1146,5,3.0,5
891,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,1976,1976,Hip,CompShg,255.0,3,3,1041.0,GasA,1125,1125,1,3,6,2,Detchd,1,1.0,352.0,WD ,125000,8.0,12,6,1125,3,2.0,4
2863,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1936,1987,Gable,CompShg,0.0,4,4,1017.0,GasA,1020,2057,1,4,6,4,Attchd,3,1.0,180.0,WD ,250000,9.0,14,7,2057,5,2.0,5
1298,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,1910,1950,Mansard,CompShg,0.0,3,3,481.0,GasA,899,899,1,3,5,0,Detchd,1,1.0,200.0,WD ,78000,7.0,11,6,899,0,1.0,4
1292,Lvl,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,4,1910,1996,Gable,CompShg,0.0,3,3,828.0,GasA,828,1594,2,3,9,0,NA,0,0.0,0.0,WD ,118000,0.0,10,6,1486,0,2.0,5
1687,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,2007,2007,Hip,CompShg,254.0,5,5,1694.0,GasA,1694,1694,2,4,7,0,Attchd,3,3.0,818.0,New,318000,12.0,13,8,1694,0,2.0,5
2749,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,1993,1994,Gable,CompShg,125.0,4,4,777.0,GasA,1065,1911,2,4,8,3,Attchd,2,2.0,471.0,WD ,215000,10.0,13,7,1911,4,3.0,5
2875,Low,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,1925,1950,Gable,CompShg,0.0,3,2,432.0,GasA,672,672,1,3,4,0,NA,0,0.0,0.0,WD ,72000,0.0,8,6,672,0,1.0,4
1029,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1976,1976,Gable,CompShg,160.0,3,4,1193.0,GasA,1523,1523,2,3,7,3,Attchd,3,2.0,478.0,COD,180000,11.0,11,6,1523,4,3.0,4
1581,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,1986,1986,Gable,CompShg,132.0,3,4,1606.0,GasA,1651,1651,2,3,7,3,Attchd,3,2.0,616.0,WD ,184000,11.0,11,6,1651,4,3.0,4
612,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,132.0,3,3,1041.0,GasA,1041,1041,1,3,6,0,Attchd,2,1.0,270.0,WD ,124500,9.0,11,6,1041,0,2.0,4
139,Lvl,Corner,NAmes,Feedr,Norm,Duplex,1Story,5,1958,1958,Gable,CompShg,0.0,3,3,1604.0,GasA,1604,1604,2,3,8,0,Attchd,1,2.0,576.0,WD ,135000,9.0,10,6,1604,0,2.0,5
1335,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1940,1989,Gable,CompShg,0.0,3,3,981.0,GasA,1014,1672,1,4,6,4,Detchd,1,1.0,240.0,WD ,164900,8.0,13,6,1672,5,2.0,5
2531,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,1969,1969,Hip,CompShg,168.0,3,3,1164.0,GasA,1164,1164,1,3,6,0,Attchd,1,2.0,528.0,COD,140000,9.0,12,6,1164,0,2.0,4
681,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1958,1958,Hip,CompShg,0.0,3,3,1041.0,GasA,1041,1041,1,3,6,0,Attchd,2,1.0,294.0,WD ,128000,9.0,11,6,1041,0,1.0,4
1383,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,6,1978,1978,Gable,CompShg,40.0,3,4,450.0,GasA,1034,1034,1,3,6,1,Basment,3,2.0,504.0,WD ,153000,11.0,14,6,1034,2,2.0,4
1359,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6,1910,1950,Gambrel,CompShg,0.0,4,4,796.0,GasA,825,1609,1,3,7,0,Detchd,1,1.0,228.0,WD ,127500,6.0,14,7,1609,0,1.0,4
1226,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1950,2006,Gable,CompShg,0.0,3,3,572.0,GasA,1337,1337,1,4,7,4,Attchd,2,1.0,264.0,WD ,141500,9.0,13,7,1337,5,2.0,5
63,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1995,Gable,CompShg,362.0,4,5,1463.0,GasA,1500,2622,2,4,9,3,Attchd,2,2.0,712.0,WD ,325000,10.0,13,7,2622,5,4.0,5
1869,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,1993,1993,Gable,CompShg,112.0,3,4,1594.0,GasA,1594,1594,2,4,6,3,Attchd,2,2.0,472.0,WD ,188500,10.0,13,6,1594,4,2.0,5
2468,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,6,2006,2006,Gable,CompShg,68.0,4,4,1262.0,GasA,1262,1262,2,4,5,0,Attchd,3,2.0,572.0,New,185000,11.0,11,7,1262,0,2.0,5
1135,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,2005,2006,Gable,CompShg,126.0,3,4,1175.0,GasA,1175,1175,1,4,6,0,NA,0,0.0,0.0,WD ,146000,0.0,11,6,1175,0,2.0,5
719,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,1917,2007,Gable,CompShg,0.0,3,3,624.0,GasA,664,1288,1,5,5,4,Attchd,1,1.0,280.0,WD ,119000,8.0,13,6,1288,5,2.0,6
405,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,1971,1971,Gable,CompShg,142.0,3,3,630.0,GasA,630,1302,2,3,6,0,Detchd,1,1.0,280.0,COD,112000,8.0,10,6,1302,0,3.0,4
2506,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,8,2005,2005,Gable,CompShg,0.0,4,4,1247.0,GasA,1247,1247,1,4,4,4,Attchd,3,2.0,550.0,WD ,197000,11.0,13,7,1247,5,3.0,5
2380,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,2006,2006,Hip,CompShg,215.0,4,5,1738.0,GasA,1738,2589,2,5,11,4,Attchd,2,3.0,831.0,New,412083,11.0,14,7,2589,5,4.0,6
1565,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,CompShg,148.0,4,4,1568.0,GasA,1689,1689,2,4,7,4,Attchd,2,3.0,857.0,WD ,271000,11.0,13,7,1689,6,3.0,5
1727,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,235.0,4,4,1405.0,GasA,1405,1405,2,4,6,4,Attchd,2,2.0,478.0,WD ,200000,10.0,12,7,1405,5,3.0,5
1661,Lvl,CulDSac,NWAmes,PosN,Norm,1Fam,SLvl,7,1976,1976,Gable,CompShg,130.0,3,4,1228.0,GasA,1324,1324,2,4,5,2,Attchd,3,2.0,585.0,WD ,174000,11.0,13,6,1324,3,3.0,5
1967,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Hip,CompShg,0.0,3,3,1377.0,GasA,1377,1377,1,3,6,3,Attchd,1,1.0,351.0,WD ,156500,8.0,10,6,1377,5,2.0,4
2267,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,6,1996,1997,Hip,CompShg,42.0,4,5,872.0,GasA,888,1756,2,3,7,0,Attchd,3,2.0,422.0,WD ,204000,11.0,11,7,1756,0,4.0,4
1389,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,1966,2006,Gable,CompShg,0.0,3,3,1228.0,GasA,1228,1228,1,4,6,0,Attchd,1,1.0,271.0,WD ,149350,8.0,11,6,1228,0,2.0,5
2553,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,0.0,3,3,1008.0,GasA,1008,1008,1,3,4,4,Attchd,2,1.0,275.0,WD ,137000,9.0,11,6,1008,5,1.0,4
1459,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,1998,1999,Gable,CompShg,202.0,4,4,1153.0,GasA,1153,2031,2,4,8,3,Attchd,3,2.0,541.0,WD ,222500,11.0,12,7,2031,4,3.0,5
1739,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,22.0,4,4,752.0,GasA,752,1504,2,4,6,0,Attchd,3,2.0,440.0,New,166000,11.0,11,7,1504,0,3.0,5
172,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,0.0,3,3,936.0,GasA,936,936,1,3,5,4,NA,0,0.0,0.0,WD ,109500,0.0,12,6,936,5,2.0,4
788,Lvl,CulDSac,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Gable,CompShg,0.0,3,0,0.0,GasA,1383,1383,1,3,6,0,Attchd,1,2.0,498.0,WD ,122000,8.0,9,6,1383,0,1.0,4
1979,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,1920,1990,Gable,CompShg,0.0,3,3,967.0,GasA,967,967,1,3,5,4,Detchd,1,1.0,180.0,WD ,99900,7.0,11,6,967,5,1.0,4
1801,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,0.0,4,4,1656.0,GasA,1656,1656,2,4,7,0,Attchd,2,3.0,826.0,WD ,249700,11.0,13,7,1656,0,2.0,5
931,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,1950,2004,Gable,CompShg,0.0,3,3,1092.0,GasA,1152,1152,1,4,6,4,Attchd,1,1.0,300.0,WD ,158500,8.0,14,7,1152,5,2.0,5
2471,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,0.0,3,3,1142.0,GasA,1142,1142,1,4,5,0,NA,0,0.0,0.0,WD ,139500,0.0,11,6,1142,0,2.0,5
2899,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,2000,2000,Gable,CompShg,0.0,4,4,1381.0,GasA,1403,1403,2,4,5,0,Attchd,1,2.0,470.0,WD ,202000,9.0,11,7,1403,0,3.0,5
2544,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,1959,2005,Gable,CompShg,122.0,3,3,1626.0,GasA,1712,1712,2,3,8,0,Attchd,3,2.0,588.0,WD ,145000,11.0,10,6,1712,0,2.0,5
1386,Lvl,Inside,Sawyer,Feedr,Norm,Duplex,SFoyer,4,1969,1969,Gable,CompShg,0.0,3,4,1198.0,GasA,1258,1258,0,3,6,0,CarPort,1,2.0,400.0,WD ,108959,8.0,8,6,1258,0,4.0,5
315,Bnk,Inside,Timber,Norm,Norm,1Fam,1Story,5,1948,1950,Gable,CompShg,0.0,3,3,747.0,GasA,1687,1687,1,3,7,3,Detchd,1,2.0,572.0,WD ,160000,9.0,10,6,1687,5,2.0,4
1932,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,5,1958,1958,Hip,CompShg,260.0,3,3,1560.0,GasA,1560,1560,2,3,8,0,Detchd,1,2.0,484.0,WD ,128600,9.0,10,6,1560,0,2.0,5
1660,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,233.0,3,4,793.0,GasA,1142,1935,2,3,7,3,Attchd,2,2.0,550.0,WD ,197900,10.0,14,6,1935,4,3.0,4
2353,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,1976,1976,Gable,CompShg,252.0,4,5,1047.0,GasA,1083,1083,1,3,5,2,Attchd,2,2.0,596.0,WD ,172000,10.0,12,7,1083,3,2.0,4
2139,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,1977,1977,Gable,CompShg,0.0,3,4,876.0,GasA,907,907,1,3,5,0,Attchd,2,1.0,308.0,WD ,130000,9.0,9,6,907,0,2.0,4
1585,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,1999,2000,Hip,CompShg,0.0,4,5,1666.0,GasA,1675,1675,2,4,6,0,Attchd,2,2.0,435.0,WD ,195000,10.0,11,7,1675,0,3.0,5
1602,HLS,Inside,Mitchel,Artery,Norm,1Fam,1Story,5,1954,1954,Hip,CompShg,0.0,3,3,988.0,GasA,988,988,1,3,4,0,Attchd,2,2.0,520.0,WD ,113000,10.0,10,6,988,0,1.0,4
2888,Lvl,Corner,Mitchel,Norm,Norm,1Fam,1Story,8,2001,2001,Hip,CompShg,0.0,4,5,1491.0,GasA,1491,1491,2,4,7,0,Attchd,2,2.0,490.0,WD ,209000,10.0,13,7,1491,0,2.0,5
965,Lvl,Corner,Timber,Norm,Norm,1Fam,SLvl,7,1987,1989,Hip,CompShg,310.0,3,4,1645.0,GasA,1479,1479,2,4,7,2,Attchd,3,2.0,578.0,WD ,213500,11.0,12,6,1479,3,5.0,5
645,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Hip,CompShg,0.0,3,3,631.0,GasA,1112,1112,1,3,5,0,Basment,1,2.0,480.0,WD ,126000,9.0,10,6,1112,0,1.0,4
789,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,6,1956,1956,Hip,CompShg,0.0,3,3,1436.0,GasA,1689,1689,1,3,7,4,Attchd,1,2.0,480.0,COD,127500,9.0,11,6,1689,5,1.0,4
1015,HLS,Inside,StoneBr,PosN,PosN,TwnhsE,1Story,9,2007,2007,Hip,CompShg,178.0,5,5,1710.0,GasA,1710,1710,2,5,6,4,Attchd,2,2.0,557.0,WD ,334000,10.0,14,8,1710,5,3.0,6
1264,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,1960,1960,Hip,CompShg,212.0,3,3,1253.0,GasA,1253,1253,1,3,5,2,Attchd,2,1.0,352.0,WD ,157000,9.0,11,6,1253,3,3.0,4
1972,Lvl,Inside,NAmes,PosN,Norm,1Fam,1Story,5,1962,1962,Hip,CompShg,0.0,3,3,864.0,GasA,864,864,1,3,5,0,Detchd,1,1.0,294.0,WD ,125500,8.0,10,6,864,0,1.0,4
1481,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,0.0,4,4,728.0,GasA,728,1456,2,4,7,4,Attchd,3,2.0,410.0,WD ,189000,11.0,12,7,1456,5,4.0,5
954,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,7,1990,1991,Gable,CompShg,0.0,3,4,1188.0,GasA,1217,1217,2,4,6,0,Attchd,1,2.0,497.0,WD ,173000,9.0,12,6,1217,0,3.0,5
2499,Low,Corner,Veenker,Norm,Norm,1Fam,SLvl,7,1974,1974,Gable,CompShg,145.0,4,4,1748.0,GasA,2151,2646,2,4,9,3,Attchd,2,2.0,550.0,WD ,260000,10.0,11,6,2646,7,5.0,5
824,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,0.0,4,4,866.0,GasA,866,1768,2,4,7,0,Attchd,2,2.0,578.0,WD ,212000,10.0,13,7,1768,0,3.0,5
2769,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,SFoyer,5,1996,1996,Gable,CompShg,0.0,4,4,870.0,GasA,914,914,1,3,5,0,Detchd,1,2.0,576.0,WD ,148000,9.0,10,7,914,0,1.0,4
123,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,0.0,3,3,533.0,GasA,1131,1775,2,3,8,0,Attchd,1,2.0,480.0,COD,136300,9.0,11,6,1775,0,2.0,4
1862,Lvl,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,1977,1977,Shed,CompShg,1.0,3,4,1361.0,GasA,1361,2620,2,3,12,3,BuiltIn,2,2.0,600.0,WD ,190000,10.0,10,6,2620,4,4.0,5
1308,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,5,1900,2006,Gable,CompShg,0.0,3,2,797.0,GasA,830,1627,2,3,10,0,Detchd,1,2.0,420.0,WD ,139500,6.0,10,5,1627,0,2.0,5
1758,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,0.0,4,4,660.0,GasA,660,1320,2,4,6,0,Attchd,3,2.0,400.0,WD ,162000,11.0,12,7,1320,0,3.0,5
2236,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1939,1950,Gable,CompShg,0.0,3,3,732.0,GasA,772,1123,1,3,4,0,Detchd,1,1.0,264.0,WD ,100000,8.0,9,6,1123,0,1.0,4
2912,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,1968,2003,Gable,CompShg,0.0,3,3,864.0,GasA,874,874,1,3,5,0,Attchd,2,1.0,288.0,WD ,126500,9.0,12,6,874,0,2.0,4
2093,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,1986,1987,Gable,CompShg,172.0,4,3,1502.0,GasA,1553,2730,2,4,8,3,Attchd,3,2.0,576.0,WD ,301000,11.0,12,7,2730,4,4.0,5
2128,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,0.0,3,4,824.0,GasA,905,1786,2,4,7,0,Attchd,2,2.0,684.0,WD ,204750,10.0,11,7,1786,0,4.0,5
679,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,4,1949,1950,Gable,CompShg,0.0,3,0,0.0,Wall,1040,1040,2,3,6,0,Detchd,1,2.0,420.0,WD ,90000,9.0,9,6,1040,0,2.0,5
1313,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,5,1920,1960,Gable,CompShg,0.0,3,3,973.0,GasA,1377,2350,2,3,10,0,2Types,1,2.0,393.0,WD ,130000,9.0,10,6,2350,0,2.0,5
