Id,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Bsmt Qual,Heating,Central Air,1st Flr SF,Full Bath,Kitchen Qual,TotRms AbvGrd,Garage Type,Garage Finish,Garage Cars,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Has Basement,Has Garage,Has Porch,Has Pool,Was Remodeled,Is New
2669,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1958,1958,Hip,HdBoard,HdBoard,None,3,GasA,1,6.8679744089702925,1,3,5,Detchd,1,2.0,125000,9.0,10,6,6.8679744089702925,0,1.0,1,1,0,0,0,0
1005,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,1998,1998,Gable,VinylSd,VinylSd,None,4,GasA,1,6.838405200847344,2,3,7,Attchd,3,2.0,183000,11.0,11,6,7.3987862754199485,3,3.0,1,1,1,0,0,0
753,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2.5Fin,1912,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.835184586147301,1,3,8,NA,0,0.0,104000,0.0,12,6,7.527793987721444,0,1.0,1,0,1,0,1,0
1275,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,1.5Unf,1954,1954,Gable,MetalSd,MetalSd,None,3,GasA,1,6.892641641172089,1,3,4,Detchd,1,1.0,112500,8.0,13,6,6.892641641172089,0,2.0,1,1,0,0,0,0
2350,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1980,1980,Gable,Plywood,Plywood,BrkFace,4,GasA,1,7.430707082545968,2,3,7,Attchd,1,2.0,207500,9.0,12,7,7.430707082545968,3,3.0,1,1,1,0,0,0
2762,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2005,2005,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.387090235656757,2,4,7,Attchd,3,2.0,225000,11.0,12,7,7.387090235656757,4,2.0,1,1,1,0,0,1
2788,RL,Pave,Low,CollgCr,Norm,Norm,1Fam,1Story,1972,1972,Gable,VinylSd,VinylSd,None,3,GasA,1,6.762729506931879,1,3,5,Detchd,1,1.0,119900,8.0,13,6,6.762729506931879,0,1.0,1,1,0,0,0,0
2384,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2006,2006,Hip,VinylSd,VinylSd,Stone,5,GasA,1,7.462214939768189,2,4,8,Attchd,2,3.0,293000,11.0,12,7,7.462214939768189,0,2.0,1,1,1,0,0,1
2716,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1968,1993,Gable,Plywood,Plywood,None,3,GasA,1,7.451241684987676,2,3,7,Attchd,2,2.0,180000,10.0,11,6,7.451241684987676,3,3.0,1,1,1,0,1,0
313,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,SLvl,1976,1976,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.942156705699469,1,3,6,Attchd,1,3.0,169900,10.0,11,6,6.942156705699469,0,2.0,1,1,0,0,0,0
84,RM,Pave,Lvl,Sawyer,RRAe,Norm,Duplex,1.5Fin,1978,1978,Gable,VinylSd,VinylSd,None,0,GasA,1,7.1846291527173145,2,3,8,Attchd,1,2.0,112000,9.0,11,6,7.551186867296149,0,2.0,0,1,0,0,0,0
81,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,1984,1985,Hip,HdBoard,Plywood,None,4,GasA,1,7.001245622069476,2,3,6,Attchd,1,2.0,152000,9.0,11,6,7.001245622069476,0,2.0,1,1,0,0,1,0
2389,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2005,2006,Hip,VinylSd,VinylSd,BrkFace,4,GasA,1,7.0192966537150445,2,5,10,BuiltIn,3,3.0,300000,12.0,14,7,7.699389406256737,4,3.0,1,1,1,0,1,1
280,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,SLvl,1976,1976,Gable,Plywood,Plywood,None,3,GasA,1,7.0192966537150445,1,3,6,Detchd,1,2.0,107000,9.0,11,6,7.0192966537150445,3,2.0,1,1,0,0,0,0
190,RM,Pave,Lvl,OldTown,Norm,Norm,2fmCon,2Story,1885,1950,Gable,VinylSd,AsbShng,None,3,GasA,1,7.1284959456800365,2,3,11,Detchd,1,2.0,122500,9.0,10,6,7.736743682453495,0,2.0,1,1,1,0,1,0
2371,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1972,1972,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.182084906716632,1,3,5,Detchd,1,1.0,89000,8.0,11,6,6.855408798609928,0,2.0,1,1,0,0,0,0
213,RL,Pave,Bnk,SWISU,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,VinylSd,VinylSd,None,2,GasA,0,6.398594934535208,1,3,5,Detchd,1,1.0,95000,8.0,11,6,6.824373670043086,0,1.0,1,1,1,0,1,0
1864,RL,Pave,Lvl,NWAmes,RRAn,Norm,1Fam,1Story,1968,1968,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,7.050122520269059,1,3,7,Attchd,2,2.0,143450,10.0,12,6,7.050122520269059,0,3.0,1,1,1,0,0,0
37,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2009,2010,Gable,VinylSd,VinylSd,Stone,5,GasA,1,7.395107546562485,2,5,10,Attchd,3,3.0,376162,12.0,14,8,7.755767170102998,4,3.0,1,1,1,0,1,1
146,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,1Story,1960,1960,Gable,MetalSd,HdBoard,BrkFace,3,GasA,1,7.142827401161621,1,3,6,Attchd,1,2.0,167500,9.0,10,6,7.142827401161621,8,2.0,1,1,1,0,0,0
809,RL,Pave,Bnk,SawyerW,Feedr,Norm,Duplex,SFoyer,1979,1979,Gable,Plywood,Plywood,Stone,4,GasA,1,7.110696122978827,0,3,6,Detchd,1,2.0,153337,9.0,10,6,7.110696122978827,6,4.0,1,1,0,0,0,0
767,RH,Pave,Lvl,Edwards,Artery,Norm,1Fam,2Story,1925,1950,Gambrel,Wd Sdng,Wd Sdng,None,3,GasA,0,6.548219102762372,2,3,6,Detchd,1,1.0,103600,8.0,12,7,7.222566018822171,0,3.0,1,1,0,0,1,0
262,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,1976,1976,Gable,HdBoard,HdBoard,None,3,GasA,1,6.796823718274855,1,3,5,Attchd,1,1.0,128200,8.0,11,6,6.796823718274855,0,2.0,1,1,0,0,0,0
101,FV,Pave,Lvl,Somerst,Norm,Norm,Twnhs,2Story,2000,2000,Gable,MetalSd,MetalSd,BrkFace,4,GasA,1,6.646390514847729,2,4,5,Detchd,1,2.0,177500,9.0,11,7,7.3613754289773485,0,3.0,1,1,1,0,0,0
48,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.431299675155903,2,4,7,Attchd,3,3.0,320000,12.0,13,7,7.719129840906732,5,4.0,1,1,1,0,0,1
489,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,Gable,VinylSd,VinylSd,None,4,GasA,1,6.709304340258298,2,3,7,Attchd,3,2.0,190000,11.0,11,6,7.323170717943469,3,4.0,1,1,1,0,0,0
2369,RM,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,1971,1971,Gable,CemntBd,CmentBd,BrkFace,3,GasA,1,6.511745329644728,1,3,7,NA,0,0.0,91500,0.0,11,6,7.105786129481271,0,2.0,1,0,0,0,0,0
707,RM,Pave,Lvl,OldTown,Norm,Norm,2fmCon,1.5Fin,1954,1954,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.699500340161678,2,4,7,BuiltIn,1,1.0,93000,8.0,9,6,7.23561914106675,0,2.0,1,1,0,0,0,0
1556,C (all),Pave,Lvl,IDOTRR,Feedr,Norm,1Fam,2Story,1920,1950,Gambrel,BrkFace,BrkFace,None,3,GasA,0,6.476972362889683,1,3,6,Detchd,1,1.0,40000,7.0,8,5,7.183870715062453,0,1.0,1,1,1,0,1,0
2034,RM,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,2Story,1914,2006,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.651571873589727,1,4,7,NA,0,0.0,127000,0.0,13,6,7.212294468500341,0,2.0,1,0,1,0,1,0
308,C (all),Grvl,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,1896,1950,Hip,Wd Sdng,Wd Sdng,None,3,GasA,1,6.859614903654202,1,3,5,Detchd,2,1.0,50138,9.0,11,4,6.859614903654202,0,1.0,1,1,1,0,1,0
2176,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1976,1976,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.01571242048723,1,3,6,Attchd,2,1.0,148000,10.0,13,7,7.01571242048723,2,3.0,1,1,1,0,0,0
1549,RM,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,1940,1955,Gable,VinylSd,VinylSd,None,3,GasA,1,6.658011045870748,1,3,4,Detchd,3,1.0,120500,14.0,11,6,6.658011045870748,4,1.0,1,1,1,0,1,0
909,RL,Pave,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,VinylSd,VinylSd,None,3,GasA,1,6.851184927493743,2,3,7,Detchd,1,1.0,139500,8.0,13,6,7.306531398939505,4,2.0,1,1,0,0,1,0
892,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,2007,2008,Hip,CemntBd,CmentBd,Stone,5,GasA,1,7.4377951216719325,2,5,8,Attchd,3,3.0,320000,12.0,14,8,7.4377951216719325,4,3.0,1,1,1,0,1,1
2045,RL,Pave,Bnk,Sawyer,Feedr,Norm,1Fam,2Story,1937,1980,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.141245122350491,1,3,7,Attchd,3,2.0,219000,11.0,15,7,7.7266536648476425,8,3.0,1,1,0,0,1,0
2927,RL,Pave,Low,Mitchel,Norm,Norm,1Fam,1Story,1983,1983,Gable,HdBoard,HdBoard,None,4,GasA,1,6.805722553416985,1,3,5,Attchd,1,2.0,131000,9.0,10,6,6.805722553416985,0,2.0,1,1,0,0,0,0
1732,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2006,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.6052979209482015,2,4,7,Attchd,2,2.0,171925,10.0,11,7,7.310550158534422,4,3.0,1,1,1,0,0,1
998,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,1996,1997,Gable,HdBoard,HdBoard,None,4,GasA,1,7.233455418621439,2,4,7,Attchd,1,2.0,177900,9.0,10,7,7.233455418621439,0,3.0,1,1,1,0,1,0
2203,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2Story,1921,1950,Gable,VinylSd,VinylSd,None,3,GasA,0,6.747586526829315,1,3,7,Detchd,1,1.0,141500,8.0,13,6,7.270312886079025,4,1.0,1,1,0,0,1,0
356,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,1998,1999,Gable,VinylSd,VinylSd,None,4,GasA,1,6.859614903654202,2,3,7,Attchd,3,2.0,191000,11.0,11,7,7.400620577371135,3,4.0,1,1,1,0,1,0
2475,RL,Pave,Lvl,SawyerW,RRAe,Norm,1Fam,1Story,2004,2004,Gable,VinylSd,VinylSd,None,4,GasA,1,7.055312843339752,1,4,5,Detchd,1,2.0,158000,9.0,11,6,7.055312843339752,0,3.0,1,1,1,0,0,1
2264,RL,Pave,HLS,Timber,Norm,Norm,1Fam,1Story,2006,2007,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.4067107301776405,2,4,6,Attchd,2,3.0,248900,11.0,13,7,7.4067107301776405,4,2.0,1,1,1,0,1,1
2201,RL,Pave,Lvl,SWISU,Feedr,Norm,1Fam,1.5Fin,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,4,GasA,1,6.889591308354466,1,4,7,Detchd,1,1.0,175000,8.0,12,6,7.478169694159785,6,3.0,1,1,1,0,1,0
2545,RL,Pave,Lvl,NAmes,RRAn,Norm,2fmCon,1Story,1965,2000,Hip,BrkFace,VinylSd,None,3,GasA,1,7.356279876550748,2,4,7,Attchd,2,1.0,185900,9.0,13,7,7.356279876550748,6,3.0,1,1,1,0,1,0
2660,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,2.5Unf,1914,1970,Gable,Wd Sdng,Wd Sdng,None,4,GasW,0,6.78105762593618,1,3,6,Detchd,1,2.0,163000,9.0,14,6,7.478169694159785,6,2.0,1,1,1,0,1,0
2882,C (all),Pave,Lvl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,1951,1951,Gable,WdShing,Wd Shng,None,3,GasA,0,6.966967138613983,2,3,8,NA,0,0.0,115000,0.0,11,4,7.242082359256962,0,2.0,1,0,0,0,0,0
1379,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,1978,1978,Gable,HdBoard,Plywood,BrkFace,3,GasA,1,7.00033446027523,1,3,6,Attchd,1,2.0,157500,9.0,11,6,7.00033446027523,2,2.0,1,1,0,0,0,0
491,RL,Pave,Lvl,Gilbert,RRNn,Norm,1Fam,2Story,1999,1999,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.1098794630722715,2,4,8,BuiltIn,3,3.0,245000,12.0,12,7,7.746300662231439,3,4.0,1,1,0,0,0,0
1002,RL,Pave,HLS,StoneBr,Norm,Norm,TwnhsE,1Story,1993,1993,Gable,HdBoard,HdBoard,None,4,GasA,1,7.198931240688173,2,4,5,Attchd,2,2.0,180000,10.0,13,7,7.198931240688173,3,3.0,1,1,1,0,0,0
1848,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,2004,2004,Gable,MetalSd,MetalSd,None,4,GasA,1,6.313548046277095,2,4,4,Detchd,1,2.0,148800,9.0,12,7,7.005789019253503,0,3.0,1,1,1,0,0,1
1455,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,VinylSd,VinylSd,NA,4,GasA,1,7.029087564149662,2,4,7,Attchd,2,2.0,237000,10.0,13,7,7.616775808698373,4,4.0,1,1,1,0,0,1
908,RL,Pave,Bnk,SWISU,Norm,Norm,1Fam,1Story,1920,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,0,6.0844994130751715,1,2,3,Detchd,1,1.0,60000,8.0,7,6,6.0844994130751715,0,1.0,1,1,0,0,1,0
1490,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,SFoyer,1976,1976,Gable,HdBoard,Plywood,BrkFace,4,GasA,1,6.9411900550683745,1,3,6,BuiltIn,2,2.0,165000,9.0,10,6,6.9411900550683745,0,2.0,1,1,0,0,0,0
1465,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,7.029972911706386,2,4,9,BuiltIn,2,2.0,240000,10.0,12,7,7.752764808851328,4,3.0,1,1,1,0,0,1
1627,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,1992,1993,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,7.080026499922591,2,4,6,Attchd,2,2.0,160000,10.0,12,6,7.080026499922591,0,2.0,1,1,1,0,1,0
2849,RH,Pave,Bnk,SWISU,Feedr,Norm,2fmCon,1.5Fin,1945,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,0,6.705639094860003,1,3,6,Attchd,1,1.0,128000,8.0,12,6,7.201170883281678,0,2.0,1,1,0,0,1,0
1501,RL,Pave,Lvl,Edwards,Norm,Norm,Duplex,1Story,1955,1955,Gable,AsbShng,Plywood,None,0,GasA,0,7.050122520269059,2,2,6,NA,0,0.0,82000,0.0,9,6,7.050122520269059,0,2.0,0,0,0,0,0,0
626,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1966,2008,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,7.357556200910353,2,4,5,Attchd,1,2.0,256000,9.0,14,7,7.357556200910353,8,3.0,1,1,1,0,1,0
722,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,2Story,1920,1988,Hip,VinylSd,VinylSd,None,3,GasA,1,6.725033642166843,1,3,7,Detchd,1,2.0,143000,9.0,16,7,7.301822342137932,0,2.0,1,1,0,0,1,0
2260,RL,Pave,HLS,Timber,Norm,Norm,1Fam,1Story,2006,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,7.432483807917119,2,4,7,Attchd,3,2.0,231713,11.0,12,7,7.432483807917119,0,2.0,1,1,1,0,1,1
1639,RL,Pave,Lvl,Gilbert,Norm,Norm,2fmCon,1Story,1969,1990,Gable,HdBoard,HdBoard,None,4,GasW,1,7.261927092702751,1,3,7,2Types,1,3.0,155000,10.0,10,6,7.261927092702751,0,3.0,1,1,0,0,1,0
1603,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,1983,1983,Gable,VinylSd,VinylSd,None,3,GasA,1,6.705639094860003,1,3,4,Attchd,1,1.0,128500,8.0,12,7,6.705639094860003,0,2.0,1,1,0,0,0,0
1520,RL,Pave,Lvl,SWISU,Norm,Norm,1Fam,1Story,1921,1950,Gable,WdShing,Wd Shng,BrkFace,3,GasA,1,7.261927092702751,2,3,7,Attchd,1,1.0,168000,8.0,15,6,7.261927092702751,4,2.0,1,1,1,0,1,0
1665,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1972,2004,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.587550014824796,1,4,7,Attchd,3,2.0,184000,11.0,16,6,7.299797366758161,0,3.0,1,1,1,0,1,0
2635,RL,Pave,Lvl,NAmes,Artery,Norm,2fmCon,SFoyer,1962,1962,Gable,MetalSd,MetalSd,None,3,GasA,1,6.933423025730715,1,3,6,NA,0,0.0,124000,0.0,10,6,6.933423025730715,0,2.0,1,0,1,0,0,0
581,RL,Pave,Lvl,NWAmes,PosA,Norm,1Fam,1Story,1970,1970,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.274479558773871,2,3,6,Attchd,2,2.0,185000,10.0,12,6,7.274479558773871,3,2.0,1,1,0,0,0,0
2435,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.282761179605593,2,4,7,Attchd,2,2.0,230500,10.0,13,7,7.5688956634069955,3,3.0,1,1,1,0,0,0
2799,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,1998,1998,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.976348070447749,2,4,8,Attchd,2,3.0,227000,11.0,12,6,7.570443252057374,3,4.0,1,1,1,0,0,0
883,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2005,2005,Gable,VinylSd,VinylSd,None,4,GasA,1,6.6052979209482015,2,4,7,Attchd,3,2.0,173500,11.0,11,7,7.29776828253138,0,4.0,1,1,1,0,0,1
2537,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,SFoyer,1968,1968,Gable,HdBoard,HdBoard,None,4,GasA,1,6.80128303447162,1,3,6,Attchd,2,1.0,140000,9.0,11,6,6.80128303447162,0,2.0,1,1,0,0,0,0
1120,RL,Pave,Lvl,Somerst,Feedr,Norm,1Fam,1Story,2006,2007,Hip,VinylSd,VinylSd,NA,5,GasA,1,7.2868764117507,2,4,6,Attchd,3,2.0,247000,11.0,13,7,7.2868764117507,4,2.0,1,1,1,0,1,1
774,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,1978,1978,Gable,Plywood,HdBoard,BrkFace,4,GasA,1,6.942156705699469,1,3,5,Basment,3,2.0,149900,11.0,11,6,6.942156705699469,2,2.0,1,1,0,0,0,0
1447,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,1978,1978,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,7.069023426578259,1,3,5,Attchd,1,2.0,158000,9.0,11,6,7.069023426578259,0,2.0,1,1,1,0,0,0
104,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,2003,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,6.274762021241939,2,4,4,Attchd,2,2.0,147110,10.0,12,7,6.985641817639208,0,3.0,1,1,1,0,0,1
2694,RM,Pave,Bnk,IDOTRR,Norm,Norm,1Fam,1.5Fin,1937,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.660575149839686,2,3,7,Detchd,1,1.0,119500,8.0,12,6,7.227662498728654,4,2.0,1,1,0,0,1,0
920,RL,Pave,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.734591659972948,1,3,6,Detchd,1,2.0,205000,9.0,11,6,7.357556200910353,6,3.0,1,1,1,0,1,0
1951,RL,Pave,Lvl,OldTown,Norm,Norm,1Fam,2Story,1895,1999,Gable,Wd Sdng,HdBoard,None,4,GasA,1,6.62273632394984,1,4,6,NA,0,0.0,148000,0.0,14,7,7.336285660021297,0,2.0,1,0,1,0,1,0
9,RL,Pave,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,1995,1996,Gable,CemntBd,CmentBd,None,4,GasA,1,7.388327859577107,2,4,5,Attchd,2,2.0,236500,10.0,13,7,7.388327859577107,3,3.0,1,1,1,0,1,0
2848,RL,Pave,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,1938,1950,Gable,MetalSd,MetalSd,None,2,GasA,1,6.9650803456014065,2,2,6,Detchd,1,1.0,137000,7.0,10,6,7.347299700743164,0,3.0,1,1,0,0,1,0
614,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1955,1955,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.8679744089702925,1,3,5,Attchd,2,1.0,122000,9.0,10,6,6.8679744089702925,0,2.0,1,1,1,0,0,0
1736,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,1Story,2007,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,7.172424577124845,2,4,6,Attchd,3,2.0,176485,11.0,12,7,7.172424577124845,0,2.0,1,1,1,0,0,1
2686,RL,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1Story,1925,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.705639094860003,1,3,4,Detchd,1,1.0,109000,6.0,10,6,6.705639094860003,0,1.0,1,1,1,0,1,0
2257,RM,Pave,Lvl,GrnHill,Norm,Norm,TwnhsE,1Story,1998,1998,Gable,Wd Sdng,Wd Sdng,BrkFace,4,GasA,1,7.315218389752975,1,4,5,Attchd,3,1.0,330000,10.0,12,7,7.315218389752975,3,3.0,1,1,0,0,0,0
1284,RM,Pave,Bnk,OldTown,Artery,Norm,1Fam,1Story,2008,2008,Gable,VinylSd,VinylSd,None,3,GasA,0,7.033506484287697,1,3,7,Detchd,1,1.0,143000,8.0,11,6,7.033506484287697,0,2.0,1,1,1,0,0,1
1765,RL,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,Gable,MetalSd,MetalSd,BrkFace,5,GasA,1,7.421775793644647,2,4,9,Attchd,3,3.0,410000,12.0,14,7,8.0323601479245,3,4.0,1,1,1,0,0,0
1811,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,1994,1994,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,6.842683282238422,2,4,7,Attchd,2,2.0,201000,10.0,11,8,7.451241684987676,0,4.0,1,1,1,0,0,0
2603,RL,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1910,1950,Gable,VinylSd,VinylSd,None,2,GasA,1,6.889591308354466,1,3,7,Detchd,1,2.0,80000,8.0,8,6,7.473637108496206,3,2.0,1,1,1,0,1,0
2220,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2Story,1945,2002,Gambrel,Wd Sdng,Wd Sdng,None,3,GasA,1,7.270312886079025,2,4,9,Detchd,1,1.0,259500,8.0,14,6,7.749753406274437,3,4.0,1,1,0,0,1,0
2273,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,2Story,2003,2004,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.044905117129371,3,4,10,BuiltIn,3,2.0,279900,11.0,12,7,7.818832443803404,4,5.0,1,1,1,0,1,1
163,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1959,1994,Hip,BrkFace,BrkFace,None,3,GasA,1,7.1284959456800365,1,4,6,Attchd,2,1.0,154000,9.0,12,6,7.1284959456800365,0,3.0,1,1,0,0,1,0
2116,RL,Pave,Low,ClearCr,Norm,Norm,1Fam,1.5Fin,1958,2006,Gable,Wd Sdng,HdBoard,BrkCmn,4,GasA,1,7.275864600546533,2,4,7,Attchd,3,2.0,277000,11.0,13,7,7.6708948313621175,6,3.0,1,1,1,0,1,0
2734,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,1942,1950,Gable,BrkFace,Wd Sdng,None,3,GasA,0,6.684611727667927,1,3,6,BuiltIn,1,1.0,128000,8.0,10,6,7.048386408721883,6,1.0,1,1,0,0,1,0
426,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2007,2007,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.3783837129967145,2,4,7,Attchd,2,3.0,256300,11.0,13,7,7.3783837129967145,4,2.0,1,1,1,0,0,1
2216,RL,Pave,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,1930,2003,Gable,AsbShng,CmentBd,None,3,GasA,1,7.115582126184454,2,4,7,Detchd,1,1.0,188000,7.0,10,7,7.470793774195062,3,2.0,1,1,1,0,1,0
2900,RL,Pave,Lvl,Timber,Norm,Norm,1Fam,1Story,2002,2002,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.496097345175956,2,4,7,Attchd,3,3.0,312500,12.0,13,7,7.496097345175956,4,3.0,1,1,1,0,0,1
97,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,2004,2005,Gable,MetalSd,MetalSd,None,4,GasA,1,6.398594934535208,2,4,4,Detchd,2,2.0,151000,10.0,12,7,7.0909098220799835,0,3.0,1,1,1,0,1,1
1680,RM,Pave,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,1971,1971,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.641182169740591,1,3,6,Detchd,1,2.0,122500,9.0,10,6,7.2196420401307355,0,3.0,1,1,1,0,0,0
1133,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,6.728628613084702,2,4,7,Attchd,2,2.0,188000,10.0,11,7,7.436617265234227,0,4.0,1,1,1,0,0,1
2761,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2005,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.852242569051878,2,4,8,Attchd,2,2.0,209700,10.0,12,7,7.501082124259871,0,3.0,1,1,1,0,1,1
1642,RL,Pave,HLS,StoneBr,Norm,Norm,1Fam,1Story,2006,2006,Hip,VinylSd,VinylSd,BrkFace,5,GasA,1,7.711996507047669,1,4,7,Attchd,2,2.0,441929,10.0,13,7,7.711996507047669,4,3.0,1,1,1,0,0,1
1141,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,1993,1994,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,6.787844982309579,2,4,7,Attchd,2,2.0,163000,10.0,11,7,7.427144133408616,0,4.0,1,1,1,0,1,0
